ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.len,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,tcp.urgent_pointer,tcp.options.mss_val,tcp.time_delta
"4","20",,"0xc6c6","0x40","0","1","0","0","64","6","0x6f12","10.100.102.8","104.244.43.131","60","0x00","48292","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x0512","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","55","6","0x3ed9","104.244.43.131","10.100.102.8","60","0x00","443","48288","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xc944","0","1460","0.059551000"
"4","20",,"0x0000","0x40","0","1","0","0","55","6","0x3ed9","104.244.43.131","10.100.102.8","60","0x00","443","48292","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x7505","0","1460","0.058868000"
"4","20",,"0x0000","0x40","0","1","0","0","55","6","0x3ed9","104.244.43.131","10.100.102.8","60","0x00","443","48290","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x29db","0","1460","0.060667000"
"4","20",,"0xc3e6","0x40","0","1","0","0","64","6","0x0636","10.100.102.8","95.101.160.206","60","0x00","58848","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x70ce","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0xd01c","95.101.160.206","10.100.102.8","60","0x00","443","58848","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x1a23","0","1460","0.007699000"
"4","20",,"0xfea0","0x40","0","1","0","0","64","6","0xcb7b","10.100.102.8","95.101.160.206","60","0x00","58850","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x70ce","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0xd01c","95.101.160.206","10.100.102.8","60","0x00","443","58850","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x4ae9","0","1460","0.006704000"
"4","20",,"0x9d60","0x40","0","1","0","0","64","6","0x1c50","10.100.102.8","192.115.80.44","60","0x00","58600","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x813a","0","1460","0.000000000"
"4","20",,"0xd3c0","0x40","0","1","0","0","58","6","0xebeb","192.115.80.44","10.100.102.8","64","0x00","443","58600","0","1","0","44","0x0012","0","1","0","0","1","0","0","65535","0x634b","0","1360","0.011751000"
"4","20",,"0xe04a","0x40","0","1","0","0","64","6","0xa0e9","10.100.102.8","142.250.186.33","60","0x00","33888","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xb9b6","0","1460","0.000000000"
"4","20",,"0x079f","0x00","0","0","0","0","118","6","0x8395","142.250.186.33","10.100.102.8","60","0x00","443","33888","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0x629d","0","1430","0.073279000"
"4","20",,"0x0fd2","0x40","0","1","0","0","64","6","0x4c7b","10.100.102.8","141.226.224.32","60","0x00","39840","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xde9d","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","42","6","0x724d","141.226.224.32","10.100.102.8","60","0x00","443","39840","0","1","0","40","0x0012","0","1","0","0","1","0","0","28960","0x0fe9","0","1460","0.131370000"
"4","20",,"0x69e8","0x40","0","1","0","0","64","6","0xa2fd","10.100.102.8","172.217.16.145","60","0x00","50340","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x2e05","0","1460","0.000000000"
"4","20",,"0x6997","0x00","0","0","0","0","118","6","0xad4e","172.217.16.145","10.100.102.8","60","0x00","443","50340","0","1","0","40","0x0012","0","1","0","0","1","0","0","65535","0xd77d","0","1430","0.076166000"
"4","20",,"0x3a0d","0x40","0","1","0","0","64","6","0x900f","10.100.102.8","95.101.160.206","60","0x00","58860","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x70ce","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0xd01c","95.101.160.206","10.100.102.8","60","0x00","443","58860","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x83ca","0","1460","0.008965000"
"4","20",,"0x806f","0x40","0","1","0","0","64","6","0x3941","10.100.102.8","192.115.80.44","60","0x00","58610","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x813a","0","1460","0.000000000"
"4","20",,"0x613d","0x40","0","1","0","0","58","6","0x5e6f","192.115.80.44","10.100.102.8","64","0x00","443","58610","0","1","0","44","0x0012","0","1","0","0","1","0","0","65535","0xb97e","0","1360","0.010574000"
"4","20",,"0x4bbd","0x40","0","1","0","0","64","6","0x1085","10.100.102.8","104.85.5.185","60","0x00","57658","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xdea8","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","54","6","0x6642","104.85.5.185","10.100.102.8","60","0x00","443","57658","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x789f","0","1460","0.071906000"
"4","20",,"0x55df","0x40","0","1","0","0","64","6","0xbbc4","10.100.102.8","104.115.80.57","60","0x00","53946","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0x2947","0","1460","0.000000000"
"4","20",,"0xddd1","0x40","0","1","0","0","64","6","0x8224","10.100.102.8","92.122.13.224","60","0x00","59230","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xdaf4","0","1460","0.000000000"
"4","20",,"0x8d75","0x40","0","1","0","0","64","6","0xd280","10.100.102.8","92.122.13.224","60","0x00","59232","443","0","0","0","40","0x0002","0","1","0","0","0","0","0","29200","0xdaf4","0","1460","0.000000000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0x17a4","104.115.80.57","10.100.102.8","60","0x00","443","53946","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x6042","0","1460","0.006596000"
"4","20",,"0x0000","0x40","0","1","0","0","58","6","0x65f6","92.122.13.224","10.100.102.8","60","0x00","443","59230","0","1","0","40","0x0012","0","1","0","0","1","0","0","65160","0x33ed","0","1460","0.006185000"
